Date,Open,High,Low,Close,Adj Close,Volume
1978-01-11,1.408105,1.431298,1.408105,1.431298,0.341152,2818282
1978-01-12,1.431298,1.451177,1.431298,1.434611,0.341942,2029766
1978-01-13,1.441237,1.464430,1.441237,1.451177,0.345890,652694
1978-01-16,1.451177,1.464430,1.444550,1.444550,0.344310,1460074
1978-01-17,1.444550,1.464430,1.444550,1.457803,0.347469,1320480
1978-01-18,1.457803,1.471056,1.457803,1.461116,0.348259,1644941
1978-01-19,1.461116,1.467743,1.451177,1.457803,0.347469,1678896
1978-01-20,1.457803,1.477682,1.451177,1.464430,0.349049,667786
1978-01-23,1.464430,1.477682,1.457803,1.471056,0.350628,928109
1978-01-24,1.471056,1.474369,1.457803,1.471056,0.350628,2893738
1978-01-25,1.471056,1.471056,1.461116,1.461116,0.348259,1237478
1978-01-26,1.461116,1.480996,1.444550,1.444550,0.344310,1859990
1978-01-27,1.444550,1.464430,1.431298,1.437924,0.342731,1252570
1978-01-30,1.437924,1.461116,1.434611,1.461116,0.348259,1211069
1978-01-31,1.461116,1.467743,1.444550,1.454490,0.346679,1369526
1978-02-01,1.454490,1.471056,1.451177,1.471056,0.350628,1678896
1978-02-02,1.471056,1.484309,1.461116,1.474369,0.351418,1863763
1978-02-03,1.474369,1.484309,1.474369,1.477682,0.352207,939427
1978-02-06,1.477682,1.477682,1.467743,1.477682,0.352207,996019
1978-02-07,1.477682,1.487622,1.474369,1.480996,0.352997,2025994
1978-02-08,1.484309,1.507501,1.484309,1.504188,0.358525,1048838
1978-02-09,1.500875,1.500875,1.487622,1.487622,0.354576,852653
1978-02-10,1.487622,1.490935,1.474369,1.480996,0.352997,3354019
1978-02-13,1.480996,1.484309,1.474369,1.484309,0.353787,1063930
1978-02-14,1.484309,1.487622,1.474369,1.474369,0.351418,1048838
1978-02-15,1.474369,1.477682,1.451177,1.451177,0.345890,2248589
1978-02-16,1.451177,1.454490,1.431298,1.437924,0.342731,4700909
1978-02-17,1.437924,1.447864,1.411419,1.418045,0.337993,1592122
1978-02-21,1.418045,1.418045,1.404792,1.418045,0.337993,1712851
1978-02-22,1.418045,1.421358,1.404792,1.404792,0.334834,2108995
1978-02-23,1.401479,1.401479,1.391539,1.401479,0.334044,1501574
1978-02-24,1.411419,1.424671,1.411419,1.414732,0.337203,1071475
1978-02-27,1.414732,1.431298,1.411419,1.411419,0.336414,1033747
1978-02-28,1.401479,1.401479,1.381600,1.394853,0.332465,913018
1978-03-01,1.394853,1.408105,1.388226,1.398166,0.333255,1520438
1978-03-02,1.391539,1.391539,1.368347,1.378287,0.331185,1859990
1978-03-03,1.378287,1.381600,1.361721,1.371660,0.329592,1656259
1978-03-06,1.371660,1.371660,1.355094,1.358408,0.326408,1407254
1978-03-07,1.358408,1.374973,1.358408,1.365034,0.328000,822470
1978-03-08,1.365034,1.374973,1.358408,1.371660,0.329592,1282752
1978-03-09,1.374973,1.398166,1.374973,1.388226,0.333573,2203315
1978-03-10,1.391539,1.411419,1.391539,1.408105,0.338350,2486275
1978-03-13,1.408105,1.424671,1.394853,1.394853,0.335165,2142950
1978-03-14,1.394853,1.398166,1.384913,1.388226,0.333573,1950538
1978-03-15,1.388226,1.398166,1.365034,1.365034,0.328000,2607005
1978-03-16,1.358408,1.358408,1.348468,1.358408,0.326408,3320064
1978-03-17,1.358408,1.384913,1.351781,1.374973,0.330389,1750579
1978-03-20,1.391539,1.408105,1.391539,1.404792,0.337554,2629642
1978-03-21,1.398166,1.398166,1.365034,1.365034,0.328000,2142950
1978-03-22,1.358408,1.358408,1.338528,1.345155,0.323224,6096845
1978-03-23,1.338528,1.338528,1.302083,1.312023,0.315262,3067286
1978-03-27,1.285517,1.285517,1.255699,1.275578,0.306505,4549997
